1.0000001	0.03077144	-0.056914404	0.17305848	0.22017103	0.20690066	0.2549784	-0.0013339145	-0.31700674	-0.13161287	-0.33835283	-0.33258435	-0.17311454	-0.13007787	-0.29091427	-0.13270426	0.175996	0.24805084	0.17435087	0.20523977	-0.0030594552	-0.17805068	0.25328723	-0.4940008	-0.4050823	-0.17395887	-0.2669886	0.19295289	0.07010524	0.21991876
0.03077144	1.0000001	-0.506471	0.16091405	0.19154766	0.12015423	0.10470189	-0.02373304	-0.19068031	-0.09194151	-0.16970895	-0.11841854	-0.2879255	-0.5087971	-0.15824197	-0.27004918	0.12775609	0.11227947	0.17134492	0.21660732	0.12440371	-0.0766403	0.16453268	0.0072360863	-0.04622411	-0.34183073	-0.0027445012	0.20241106	-0.076353215	0.13512272
-0.056914404	-0.506471	1.0	-0.13572288	-0.3271098	-0.18212864	-0.23917808	0.00091058726	0.25051743	0.07269313	0.22131471	0.20368285	0.19991973	0.29374495	0.22980587	0.14761402	-0.11396401	-0.24802494	-0.16783379	-0.39075795	-0.1083934	0.20239183	-0.25997806	0.08566774	0.11151927	0.28234395	0.14874035	-0.41683552	-0.020272348	-0.2772533
0.17305848	0.16091405	-0.13572288	0.99999976	0.24057327	0.13629879	0.17221396	-0.3637267	-0.18196875	-0.33576116	-0.3851592	-0.18113165	-0.3807473	-0.32378054	-0.3380458	-0.18948567	0.29649532	0.10855882	0.26156658	0.22729291	0.2362234	-0.08572756	0.2026448	-0.07751552	-0.06493921	-0.18421093	-0.11229964	0.15443744	-0.2521132	0.22208042
0.22017103	0.19154766	-0.3271098	0.24057327	0.9999997	0.27045915	0.28188324	-0.103573665	-0.3614856	-0.19173025	-0.42267677	-0.30396688	-0.32820395	-0.25021127	-0.39086545	-0.22628367	0.23205332	0.24166128	0.2406031	0.31382537	0.12284548	-0.32289973	0.2933999	-0.16409773	-0.14793535	-0.36128923	-0.31256196	0.2722914	-0.021611074	0.3152131
0.20690066	0.12015423	-0.18212864	0.13629879	0.27045915	0.99999964	0.2967388	-0.015601538	-0.40836674	-0.07074161	-0.23302397	-0.4380484	-0.17763245	-0.23148768	-0.30173737	-0.06415588	0.14913388	0.26772714	0.14102083	0.2520847	-0.004993576	-0.396061	0.27014992	-0.11194386	-0.28170827	-0.3688795	-0.47262958	0.27703822	0.09134337	0.28011516
0.2549784	0.10470189	-0.23917808	0.17221396	0.28188324	0.2967388	0.99999964	-0.028034015	-0.3374246	-0.06942851	-0.3207978	-0.39013362	-0.19539678	-0.25420928	-0.3660054	-0.0061591077	0.1730936	0.30210155	0.12795143	0.2665152	-0.017531825	-0.3577319	0.3050918	-0.33078858	-0.26998502	-0.34940857	-0.43994212	0.28487232	0.12269495	0.27934346
-0.0013339145	-0.02373304	0.00091058726	-0.3637267	-0.103573665	-0.015601538	-0.028034015	0.99999946	-0.0050468766	0.2960104	0.09119552	0.039853867	0.24726202	0.07102151	0.06508193	0.22580501	-0.39388728	0.090651736	-0.28109136	-0.111739844	-0.51040745	-0.025926212	-0.028618414	-0.13102183	-0.21937758	0.015320759	-0.006396141	0.0022674415	0.2651702	-0.16100898
-0.31700674	-0.19068031	0.25051743	-0.18196875	-0.3614856	-0.40836674	-0.3374246	-0.0050468766	0.9999993	0.10232835	0.28329828	0.30326205	0.18927735	0.2633251	0.30912673	0.07470162	-0.18422535	-0.35143992	-0.15855296	-0.32886174	-0.037899226	0.28679994	-0.40071598	0.21520905	0.24767837	0.30583784	0.28335795	-0.44796878	-0.08797609	-0.31507
-0.13161287	-0.09194151	0.07269313	-0.33576116	-0.19173025	-0.07074161	-0.06942851	0.2960104	0.10232835	0.99999934	0.16761771	0.13802904	0.28684965	0.14418425	0.14305538	0.24320328	-0.51550543	-0.0046884245	-0.24097727	-0.18536983	-0.42089045	-0.011882096	-0.15515406	-0.08547213	-0.104150675	0.08395093	0.018599192	-0.10889546	0.23357259	-0.20586134
