0.99999994	-0.10737695	0.27764377	-0.17305717	-0.38641143	-0.42307457	-0.32474253	-0.20199886	0.27989835	0.2622392	0.1647575	-0.37064534	-0.12378056	0.08127314	0.075579055	-0.45114207	0.24145178	0.30119112	-0.35855877	0.23675412
-0.10737695	0.9999999	-0.12809964	-0.29725912	0.15031224	0.18604232	0.08968517	0.20565508	-0.18858498	-0.11217327	-0.5452219	0.21836965	0.25236785	0.2421786	-0.36919466	0.10810523	-0.40454072	-0.26470247	0.21364295	-0.249205
0.27764377	-0.12809964	1.0000001	0.01816331	-0.5003773	-0.27093765	-0.24261066	-0.32640845	0.22624847	0.24987465	0.20779033	-0.41867965	-0.34336197	-0.07621746	0.18189631	-0.38534525	0.25146195	0.29241723	-0.26544183	0.25198406
-0.17305717	-0.29725912	0.01816331	1.0000002	0.066857345	0.0656254	0.15259235	-0.013955031	-0.1503984	-0.028449813	0.14699367	-0.075517185	-0.42099032	-0.5914583	0.19063859	0.05964997	0.0629515	-0.04246	0.020356977	0.009717235
-0.38641143	0.15031224	-0.5003773	0.066857345	1.0000001	0.28929552	0.2900738	0.27214512	-0.32205373	-0.33823335	-0.18729213	0.26704744	0.15765192	-0.027196463	-0.24644129	0.2683367	-0.2955972	-0.3845601	0.28553483	-0.35909158
-0.42307457	0.18604232	-0.27093765	0.0656254	0.28929552	1.0000001	0.2655416	0.29143506	-0.5019878	-0.3936136	-0.29825306	0.29468673	0.09716503	0.013273859	-0.19407152	0.24737354	-0.36155143	-0.38350016	0.30302966	-0.22647862
-0.32474253	0.08968517	-0.24261066	0.15259235	0.2900738	0.2655416	1.0000002	0.22381173	-0.26415506	-0.43221188	-0.115130916	0.19760408	0.064083144	-0.1391336	-0.12459143	0.24279179	-0.3405999	-0.36939308	0.27386245	-0.44747674
-0.20199886	0.20565508	-0.32640845	-0.013955031	0.27214512	0.29143506	0.22381173	1.0000002	-0.46766323	-0.42798284	-0.33979997	0.27909696	0.14183334	0.0788613	-0.39125255	0.16373068	-0.23240869	-0.34576038	0.28312665	-0.19246586
0.27989835	-0.18858498	0.22624847	-0.1503984	-0.32205373	-0.5019878	-0.26415506	-0.46766323	1.0000001	0.269517	0.1973427	-0.31345963	0.0048346785	0.06675111	0.09010955	-0.35258695	0.20938165	0.27845153	-0.25061098	0.18896563
0.2622392	-0.11217327	0.24987465	-0.028449813	-0.33823335	-0.3936136	-0.43221188	-0.42798284	0.269517	0.99999994	0.21063346	-0.38976413	-0.07993438	-0.050327282	0.1682334	-0.18869431	0.25872597	0.2967628	-0.46385375	0.18925227
0.1647575	-0.5452219	0.20779033	0.14699367	-0.18729213	-0.29825306	-0.115130916	-0.33979997	0.1973427	0.21063346	1.0000002	-0.4093154	-0.23085207	-0.23666531	0.26171654	-0.17252077	0.28800008	0.25670174	-0.37377658	0.17489214
-0.37064534	0.21836965	-0.41867965	-0.075517185	0.26704744	0.29468673	0.19760408	0.27909696	-0.31345963	-0.38976413	-0.4093154	1.0000001	0.16976453	0.10242055	-0.19708967	0.19937888	-0.36288077	-0.37524262	0.2947498	-0.1105242
-0.12378056	0.25236785	-0.34336197	-0.42099032	0.15765192	0.09716503	0.064083144	0.14183334	0.0048346785	-0.07993438	-0.23085207	0.16976453	0.9999999	0.26789886	-0.41433802	0.10165227	-0.30985802	-0.2083654	0.15883465	-0.28460553
0.08127314	0.2421786	-0.07621746	-0.5914583	-0.027196463	0.013273859	-0.1391336	0.0788613	0.06675111	-0.050327282	-0.23666531	0.10242055	0.26789886	0.99999994	-0.35913053	-0.049061067	-0.20375794	-0.03413551	0.029442336	-0.115016215
0.075579055	-0.36919466	0.18189631	0.19063859	-0.24644129	-0.19407152	-0.12459143	-0.39125255	0.09010955	0.1682334	0.26171654	-0.19708967	-0.41433802	-0.35913053	0.99999994	0.026671661	0.25354585	0.19254294	-0.28361565	0.13879147
-0.45114207	0.10810523	-0.38534525	0.05964997	0.2683367	0.24737354	0.24279179	0.16373068	-0.35258695	-0.18869431	-0.17252077	0.19937888	0.10165227	-0.049061067	0.026671661	1.0	-0.19604209	-0.34068096	0.20946121	-0.49107835
0.24145178	-0.40454072	0.25146195	0.0629515	-0.2955972	-0.36155143	-0.3405999	-0.23240869	0.20938165	0.25872597	0.28800008	-0.36288077	-0.30985802	-0.20375794	0.25354585	-0.19604209	0.99999994	0.3014739	-0.4099586	0.25020286
0.30119112	-0.26470247	0.29241723	-0.04246	-0.3845601	-0.38350016	-0.36939308	-0.34576038	0.27845153	0.2967628	0.25670174	-0.37524262	-0.2083654	-0.03413551	0.19254294	-0.34068096	0.3014739	0.99999994	-0.43617404	0.2654336
-0.35855877	0.21364295	-0.26544183	0.020356977	0.28553483	0.30302966	0.27386245	0.28312665	-0.25061098	-0.46385375	-0.37377658	0.2947498	0.15883465	0.029442336	-0.28361565	0.20946121	-0.4099586	-0.43617404	1.0	-0.2300512
0.23675412	-0.249205	0.25198406	0.009717235	-0.35909158	-0.22647862	-0.44747674	-0.19246586	0.18896563	0.18925227	0.17489214	-0.1105242	-0.28460553	-0.115016215	0.13879147	-0.49107835	0.25020286	0.2654336	-0.2300512	1.0
