0.99999994	-0.40915006	0.16053875	-0.168778	0.097527646	-0.79714745	0.1987896	-0.15409593	0.029141335	-0.0704348	0.21665634	-0.15302037	0.1195485	-0.027593106	0.14686352	-0.25539404	0.18079849	-0.10315556	0.07764743	-0.08874222
-0.40915006	1.0	-0.48991528	0.28988147	-0.20223787	0.25162843	-0.43383944	0.27946782	-0.055834763	0.13922489	-0.16516463	0.23246787	-0.23560844	0.0522168	-0.3014114	0.17453836	-0.32511392	0.18426985	-0.14657247	0.16115278
0.16053875	-0.48991528	0.9999998	-0.6015008	0.17155035	-0.14729273	0.22729653	-0.50844294	0.04522959	-0.12085193	0.09702643	-0.14993522	0.22169933	-0.042751648	0.22585148	-0.11119677	0.19997548	-0.16276208	0.11971763	-0.13423607
-0.168778	0.28988147	-0.6015008	0.9999998	-0.36631158	0.15099218	-0.26328686	0.29094255	-0.07023788	0.21691917	-0.113283604	0.17343286	-0.26000717	0.06482346	-0.41654184	0.12784445	-0.2604284	0.1904947	-0.16956589	0.1846116
0.097527646	-0.20223787	0.17155035	-0.36631158	0.99999946	-0.108998224	0.13278079	-0.1917192	0.065651074	-0.79307824	0.0720563	-0.1029635	0.13689741	-0.065196246	0.30049384	-0.090792805	0.13519092	-0.13900718	0.11613768	-0.16798113
-0.79714745	0.25162843	-0.14729273	0.15099218	-0.108998224	0.9999997	-0.23938265	0.14688793	-0.032396708	0.07748066	-0.34654105	0.17038329	-0.12903678	0.030451754	-0.17034957	0.24228844	-0.21980803	0.11091817	-0.086090446	0.09601307
0.1987896	-0.43383944	0.22729653	-0.26328686	0.13278079	-0.23938265	0.99999964	-0.35097608	0.046994194	-0.10090144	0.1925367	-0.6310748	0.2185237	-0.045660134	0.19757031	-0.22854367	0.31613111	-0.2073198	0.13453734	-0.16417524
-0.15409593	0.27946782	-0.50844294	0.29094255	-0.1917192	0.14688793	-0.35097608	0.9999996	-0.063541226	0.1345796	-0.117202334	0.20993821	-0.54150707	0.059517525	-0.28977525	0.13233122	-0.2923677	0.25450766	-0.1860098	0.1874654
0.029141335	-0.055834763	0.04522959	-0.07023788	0.065651074	-0.032396708	0.046994194	-0.063541226	0.99999976	-0.07064601	0.024078226	-0.03902876	0.0660011	-0.97528756	0.088936426	-0.029792964	0.056864116	-0.08393692	0.123094685	-0.1252878
-0.0704348	0.13922489	-0.12085193	0.21691917	-0.79307824	0.07748066	-0.10090144	0.1345796	-0.07064601	0.9999998	-0.053070366	0.07763856	-0.10864031	0.06504371	-0.5002555	0.06603027	-0.10671765	0.10851153	-0.10564378	0.14481194
0.21665634	-0.16516463	0.09702643	-0.113283604	0.0720563	-0.34654105	0.1925367	-0.117202334	0.024078226	-0.053070366	0.9999999	-0.26330003	0.10350825	-0.022980765	0.11250506	-0.8428303	0.21199529	-0.09636901	0.06755866	-0.07717899
-0.15302037	0.23246787	-0.14993522	0.17343286	-0.1029635	0.17038329	-0.6310748	0.20993821	-0.03902876	0.07763856	-0.26330003	0.9999999	-0.21227778	0.03763301	-0.16054201	0.22124332	-0.6116562	0.1879497	-0.11973347	0.13284542
0.1195485	-0.23560844	0.22169933	-0.26000717	0.13689741	-0.12903678	0.2185237	-0.54150707	0.0660011	-0.10864031	0.10350825	-0.21227778	0.99999994	-0.06607694	0.21652432	-0.12510075	0.2503465	-0.6183159	0.2373147	-0.27379292
-0.027593106	0.0522168	-0.042751648	0.06482346	-0.065196246	0.030451754	-0.045660134	0.059517525	-0.97528756	0.06504371	-0.022980765	0.03763301	-0.06607694	0.99999976	-0.090114996	0.02821784	-0.05631545	0.08056018	-0.14114432	0.11465711
0.14686352	-0.3014114	0.22585148	-0.41654184	0.30049384	-0.17034957	0.19757031	-0.28977525	0.088936426	-0.5002555	0.11250506	-0.16054201	0.21652432	-0.090114996	0.9999998	-0.14458911	0.20793119	-0.24548793	0.22028098	-0.39788947
-0.25539404	0.17453836	-0.11119677	0.12784445	-0.090792805	0.24228844	-0.22854367	0.13233122	-0.029792964	0.06603027	-0.8428303	0.22124332	-0.12510075	0.02821784	-0.14458911	0.99999994	-0.2876966	0.11434797	-0.08313389	0.09222903
0.18079849	-0.32511392	0.19997548	-0.2604284	0.13519092	-0.21980803	0.31613111	-0.2923677	0.056864116	-0.10671765	0.21199529	-0.6116562	0.2503465	-0.05631545	0.20793119	-0.2876966	1.0000002	-0.3598018	0.18104813	-0.22037582
-0.10315556	0.18426985	-0.16276208	0.1904947	-0.13900718	0.11091817	-0.2073198	0.25450766	-0.08393692	0.10851153	-0.09636901	0.1879497	-0.6183159	0.08056018	-0.24548793	0.11434797	-0.3598018	1.0000005	-0.49536029	0.27995622
0.07764743	-0.14657247	0.11971763	-0.16956589	0.11613768	-0.086090446	0.13453734	-0.1860098	0.123094685	-0.10564378	0.06755866	-0.11973347	0.2373147	-0.14114432	0.22028098	-0.08313389	0.18104813	-0.49536029	1.0000005	-0.7440833
-0.08874222	0.16115278	-0.13423607	0.1846116	-0.16798113	0.09601307	-0.16417524	0.1874654	-0.1252878	0.14481194	-0.07717899	0.13284542	-0.27379292	0.11465711	-0.39788947	0.09222903	-0.22037582	0.27995622	-0.7440833	1.0000005
