1.0000001	-0.16932641	0.14404343	-0.0749977	0.07158407	-0.6725193	0.19068512	-0.14183156	0.13034466	-0.06758938	0.32748878	-0.19775386	0.12765923	-0.12343003	0.07203412	-0.43527344	0.21456032	-0.16957004	0.1363103	-0.17439157	0.14686134	-0.16872983	0.17345007	-0.14024834	0.10564301	-0.26885048	0.13876478	-0.15284517	0.116986625	-0.13905914
-0.16932641	0.99999994	-0.936898	0.06167174	-0.058145676	0.106056854	-0.18102054	0.11725855	-0.086371996	0.042656068	-0.13100764	0.13946955	-0.105325885	0.07398188	-0.046114754	0.13553841	-0.10567459	0.083489425	-0.070116326	0.08066925	-0.058571845	0.06808711	-0.08431688	0.06233543	-0.047815986	0.09754759	-0.057294432	0.060974687	-0.051469736	0.059734244
0.14404343	-0.936898	1.0000002	-0.06944997	0.061376967	-0.10180051	0.15191804	-0.1350434	0.09030467	-0.04627257	0.12262483	-0.1459802	0.10800204	-0.08032357	0.049309723	-0.15233067	0.11008644	-0.09092092	0.07607668	-0.09041024	0.06507872	-0.07605578	0.09000327	-0.06956869	0.05323513	-0.11180176	0.06384989	-0.068928376	0.057201713	-0.0673271
-0.0749977	0.06167174	-0.06944997	1.0000001	-0.8407739	0.04719476	-0.06357447	0.09822559	-0.36407378	0.23032132	-0.07293953	0.061995644	-0.093848675	0.19663091	-0.2465704	0.08718868	-0.09054869	0.087110765	-0.13025032	0.14338231	-0.053848088	0.06285537	-0.09005813	0.09096097	-0.0757033	0.08196091	-0.06323915	0.06626995	-0.07171104	0.08581801
0.07158407	-0.058145676	0.061376967	-0.8407739	1.0000002	-0.04544594	0.06081178	-0.09655863	0.23993996	-0.35202578	0.070004	-0.06048233	0.08916335	-0.20466208	0.22774681	-0.088083625	0.08829168	-0.08715908	0.12813795	-0.15819344	0.05437747	-0.063869044	0.08834538	-0.095560074	0.0794931	-0.0847572	0.06416418	-0.06874375	0.073623985	-0.09260027
-0.6725193	0.106056854	-0.10180051	0.04719476	-0.04544594	1.0000004	-0.23249066	0.107004	-0.08524071	0.04241915	-0.6197784	0.19151631	-0.098789565	0.07940135	-0.045566488	0.25424275	-0.14486164	0.10798972	-0.08446751	0.10316812	-0.086134285	0.09891639	-0.10922556	0.08264183	-0.06236078	0.1496827	-0.08078964	0.087438226	-0.06881532	0.08061359
0.19068512	-0.18102054	0.15191804	-0.06357447	0.06081178	-0.23249066	1.0000001	-0.2852867	0.12327762	-0.05760897	0.22649382	-0.82592875	0.21503553	-0.11802085	0.062268622	-0.21974517	0.19464798	-0.15227193	0.10933876	-0.123265825	0.09117288	-0.11019816	0.13460806	-0.09602827	0.072466485	-0.1490119	0.0875728	-0.09356752	0.07823993	-0.090517774
-0.14183156	0.11725855	-0.1350434	0.09822559	-0.09655863	0.107004	-0.2852867	1.0	-0.2570646	0.09090684	-0.1508333	0.22117968	-0.8288152	0.20859528	-0.10305001	0.15827987	-0.19058342	0.19224514	-0.15940337	0.14827454	-0.087932885	0.105259195	-0.17700896	0.11118971	-0.08547598	0.12810284	-0.08952954	0.091885366	-0.089098066	0.09910898
0.13034466	-0.086371996	0.09030467	-0.36407378	0.23993996	-0.08524071	0.12327762	-0.2570646	1.0000001	-0.27176607	0.1300245	-0.12500632	0.21027032	-0.6398107	0.23794012	-0.16797428	0.17096427	-0.18189825	0.27086073	-0.32194293	0.1042827	-0.12408854	0.1726593	-0.19924459	0.15750755	-0.16264123	0.12364061	-0.13474193	0.14584439	-0.18599549
-0.06758938	0.042656068	-0.04627257	0.23032132	-0.35202578	0.04241915	-0.05760897	0.09090684	-0.27176607	1.0	-0.06630956	0.056418087	-0.092620164	0.22099209	-0.8349749	0.07841507	-0.08629575	0.08505628	-0.14468803	0.15272626	-0.05029905	0.05877967	-0.08763277	0.09054745	-0.07963742	0.074547015	-0.06074242	0.062802166	-0.07190014	0.08377556
0.32748878	-0.13100764	0.12262483	-0.07293953	0.070004	-0.6197784	0.22649382	-0.1508333	0.1300245	-0.06630956	1.0000001	-0.2883267	0.1383897	-0.12321846	0.07091704	-0.49023682	0.22729243	-0.17249851	0.13414939	-0.16764084	0.14321762	-0.16389908	0.17371324	-0.13485865	0.10148939	-0.25233817	0.13317275	-0.14508843	0.11238267	-0.13238621
-0.19775386	0.13946955	-0.1459802	0.061995644	-0.06048233	0.19151631	-0.82592875	0.22117968	-0.12500632	0.056418087	-0.2883267	1.0000001	-0.26016676	0.1164363	-0.06201838	0.20882644	-0.24816857	0.15463746	-0.10961657	0.117789015	-0.08936561	0.10752653	-0.13954277	0.092534594	-0.06989079	0.13949296	-0.08486813	0.08897426	-0.07574972	0.08606862
0.12765923	-0.105325885	0.10800204	-0.093848675	0.08916335	-0.098789565	0.21503553	-0.8288152	0.21027032	-0.092620164	0.1383897	-0.26016676	0.99999994	-0.26892558	0.10193503	-0.16001429	0.18292803	-0.24835594	0.1640693	-0.15705769	0.087537	-0.10726156	0.17185068	-0.11601922	0.0876741	-0.13086636	0.08976164	-0.09398044	0.09036855	-0.10259705
-0.12343003	0.07398188	-0.08032357	0.19663091	-0.20466208	0.07940135	-0.11802085	0.20859528	-0.6398107	0.22099209	-0.12321846	0.1164363	-0.26892558	1.0	-0.3267996	0.14568292	-0.17156152	0.18287097	-0.46429968	0.26402175	-0.094360344	0.11150876	-0.17686446	0.18416968	-0.14449793	0.13705856	-0.11386183	0.11763996	-0.1411316	0.15277776
0.07203412	-0.046114754	0.049309723	-0.2465704	0.22774681	-0.045566488	0.062268622	-0.10305001	0.23794012	-0.8349749	0.07091704	-0.06201838	0.10193503	-0.3267996	1.0	-0.08625688	0.09353905	-0.09583249	0.16407399	-0.20085298	0.05537606	-0.065158635	0.09555113	-0.10603108	0.09254425	-0.082997836	0.06739614	-0.070897214	0.08139441	-0.09890485
-0.43527344	0.13553841	-0.15233067	0.08718868	-0.088083625	0.25424275	-0.21974517	0.15827987	-0.16797428	0.07841507	-0.49023682	0.20882644	-0.16001429	0.14568292	-0.08625688	0.99999976	-0.52354896	0.24294303	-0.16982605	0.18110181	-0.20936006	0.20572916	-0.2813668	0.15170981	-0.114457056	0.24630742	-0.16138607	0.1547014	-0.13038333	0.13957703
