1.0000001	-0.21101238	0.1621648	-0.08498229	0.06867956	-0.83096844	0.19796853	-0.15601313	0.12835632	-0.08046446	0.24695437	-0.1802532	0.15523914	-0.10826456	0.08277161	-0.17577508	0.14197162	-0.21840638	0.10412402	-0.100715086	0.1266956	-0.12304504	0.13645299	-0.11623284	0.09071515	-0.0704628	0.08578029	-0.10330098	0.10127051	-0.04157517	0.06014473	-0.08586498	0.06737533	-0.18141471	0.042383302	-0.047180004	0.042900156	-0.07827904	0.10120799	-0.14894614
-0.21101238	1.0000001	-0.92162126	0.08425319	-0.06598859	0.14609337	-0.15113287	0.17670037	-0.10788882	0.059837125	-0.1202436	0.109675504	-0.17138319	0.066403955	-0.056194376	0.07997813	-0.073246785	0.10416846	-0.05789492	0.055656105	-0.06460539	0.06101277	-0.07176997	0.06220401	-0.050180454	0.034615953	-0.042977683	0.051690977	-0.051752087	0.021427581	-0.030003475	0.042131744	-0.03337507	0.08678592	-0.022012899	0.023065481	-0.021168342	0.038150482	-0.0493373	0.06993819
0.1621648	-0.92162126	1.0	-0.09516037	0.06810932	-0.14763553	0.14210041	-0.2249561	0.10762103	-0.06289385	0.114349075	-0.10957562	0.1594737	-0.06983292	0.05813579	-0.082049794	0.07422726	-0.110687375	0.06057053	-0.058756605	0.06556361	-0.062988296	0.07430623	-0.06552246	0.052505217	-0.036185466	0.044872474	-0.054531045	0.054485653	-0.022697544	0.031244537	-0.044303738	0.03524982	-0.09334375	0.023264727	-0.02430615	0.022241276	-0.040505614	0.05271142	-0.07564354
-0.08498229	0.08425319	-0.09516037	1.0000002	-0.7504611	0.07002699	-0.10767957	0.10692052	-0.49883938	0.28540835	-0.10707127	0.084251374	-0.114140265	0.18392202	-0.23120505	0.08279664	-0.08442446	0.13300648	-0.12774275	0.12558755	-0.081691444	0.07714661	-0.11814811	0.122727476	-0.111193776	0.047455903	-0.06231383	0.08143327	-0.087428965	0.03968154	-0.04201716	0.059745364	-0.050612144	0.12976852	-0.041485228	0.032663725	-0.03035231	0.056391522	-0.07589619	0.09965855
0.06867956	-0.06598859	0.06810932	-0.7504611	1.0000001	-0.05706198	0.08432811	-0.0808172	0.29092237	-0.50000787	0.08875632	-0.068160035	0.08717874	-0.20824458	0.22834215	-0.07254814	0.07459998	-0.12469657	0.12546313	-0.1298203	0.07205198	-0.06926401	0.10694873	-0.12335705	0.1055395	-0.04315095	0.056813963	-0.07626144	0.08164991	-0.037565272	0.03803618	-0.054874334	0.04654527	-0.12304523	0.03891334	-0.029910214	0.02769214	-0.052231465	0.069490805	-0.09259508
-0.83096844	0.14609337	-0.14763553	0.07002699	-0.05706198	1.0000004	-0.25264317	0.15084364	-0.11058129	0.066087976	-0.36153984	0.19139637	-0.16236392	0.08731981	-0.067869015	0.1590163	-0.13226658	0.17232299	-0.08420721	0.07977514	-0.11646126	0.10650273	-0.113951504	0.09288449	-0.07285089	0.057905868	-0.070512995	0.08210437	-0.08059107	0.032404438	-0.04987775	0.06916636	-0.053225074	0.136606	-0.033174515	0.037669808	-0.03451309	0.061034016	-0.07707187	0.11020614
0.19796853	-0.15113287	0.14210041	-0.10767957	0.08432811	-0.25264317	1.0000005	-0.50930804	0.17096974	-0.10324975	0.28251445	-0.612532	0.31889665	-0.13427234	0.10170544	-0.21255092	0.19176324	-0.264707	0.12471282	-0.11855105	0.1521743	-0.15331645	0.1594932	-0.1368516	0.10605449	-0.0812074	0.09929777	-0.11782058	0.115430966	-0.047032807	0.06932282	-0.0983985	0.07575203	-0.19841951	0.04803658	-0.053421266	0.04871829	-0.08740427	0.11033505	-0.15907606
-0.15601313	0.17670037	-0.2249561	0.10692052	-0.0808172	0.15084364	-0.50930804	1.0000002	-0.20959303	0.098272614	-0.21305723	0.28253996	-0.7164008	0.1152949	-0.09026164	0.14054224	-0.13463733	0.18066877	-0.09782393	0.09244924	-0.11007582	0.10591421	-0.118752725	0.104111254	-0.08230996	0.057483636	-0.071319446	0.08515262	-0.084914446	0.034920923	-0.04966399	0.06971288	-0.054453462	0.14064427	-0.035819937	0.03788046	-0.034759957	0.06220647	-0.07913634	0.1118153
0.12835632	-0.10788882	0.10762103	-0.49883938	0.29092237	-0.11058129	0.17096974	-0.20959303	1.0000002	-0.45271888	0.17055184	-0.1407212	0.1809827	-0.35832605	0.27628723	-0.14460981	0.14593273	-0.25094697	0.21813972	-0.22943443	0.13957112	-0.1362981	0.20147505	-0.23109642	0.18340805	-0.08668108	0.112772025	-0.15157731	0.1590975	-0.07174024	0.07580763	-0.11080083	0.09435947	-0.26475757	0.0734219	-0.06088129	0.055952903	-0.107755534	0.1468908	-0.20727219
-0.08046446	0.059837125	-0.06289385	0.28540835	-0.50000787	0.066087976	-0.10324975	0.098272614	-0.45271888	1.0	-0.107750855	0.082394876	-0.10796111	0.26180133	-0.6034151	0.0862542	-0.089972176	0.14507718	-0.17032662	0.16127594	-0.0875006	0.08309437	-0.13331653	0.14808252	-0.14039554	0.05111069	-0.06792535	0.09063047	-0.099228844	0.046212297	-0.04533508	0.06470763	-0.05496519	0.13921444	-0.048519146	0.035140596	-0.032717414	0.060863364	-0.08062442	0.10382274
0.24695437	-0.1202436	0.114349075	-0.10707127	0.08875632	-0.36153984	0.28251445	-0.21305723	0.17055184	-0.107750855	1.0	-0.49903843	0.23545682	-0.15124355	0.1139476	-0.4548186	0.26499328	-0.34097683	0.15071368	-0.14105082	0.2249876	-0.21529102	0.2037662	-0.16710092	0.12811138	-0.10959961	0.13029365	-0.14984435	0.14451066	-0.057598025	0.09249003	-0.12910883	0.09621278	-0.24572869	0.05880422	-0.06952162	0.06335244	-0.11097964	0.1361144	-0.19531758
-0.1802532	0.109675504	-0.10957562	0.084251374	-0.068160035	0.19139637	-0.612532	0.28253996	-0.1407212	0.082394876	-0.49903843	0.9999998	-0.44619367	0.11004993	-0.084327914	0.22013378	-0.24614593	0.22524859	-0.10606808	0.09722996	-0.1564919	0.1503046	-0.14374626	0.11469849	-0.0889667	0.07225106	-0.088677414	0.10003959	-0.09756311	0.038538154	-0.062155053	0.085499234	-0.063801415	0.15784726	-0.039527114	0.045749646	-0.04205732	0.072588004	-0.08872505	0.12429137
0.15523914	-0.17138319	0.1594737	-0.114140265	0.08717874	-0.16236392	0.31889665	-0.7164008	0.1809827	-0.10796111	0.23545682	-0.44619367	1.0	-0.14063095	0.103570774	-0.18028684	0.16685885	-0.24517696	0.12076877	-0.11363725	0.1346597	-0.13453564	0.1466496	-0.12951422	0.10087389	-0.07267638	0.08959218	-0.10758942	0.10643438	-0.043757044	0.062303264	-0.0885089	0.06889587	-0.18075497	0.04475195	-0.048119266	0.043957554	-0.079270095	0.100774385	-0.14441827
-0.10826456	0.066403955	-0.06983292	0.18392202	-0.20824458	0.08731981	-0.13427234	0.1152949	-0.35832605	0.26180133	-0.15124355	0.11004993	-0.14063095	1.0000001	-0.57495534	0.12266275	-0.13506573	0.21694158	-0.5239696	0.23542711	-0.12984954	0.12271057	-0.21372846	0.25600877	-0.22438957	0.07336736	-0.09977177	0.13571411	-0.1567153	0.0683219	-0.06553777	0.092858955	-0.07862206	0.18554246	-0.072422884	0.04967031	-0.046602108	0.08520979	-0.10831274	0.13153034
0.08277161	-0.056194376	0.05813579	-0.23120505	0.22834215	-0.067869015	0.10170544	-0.09026164	0.27628723	-0.6034151	0.1139476	-0.084327914	0.103570774	-0.57495534	1.0	-0.09676317	0.10271207	-0.1792897	0.23413895	-0.25638047	0.098704986	-0.09585453	0.1550584	-0.2074763	0.1810849	-0.058965504	0.078797005	-0.10926222	0.11938803	-0.057323467	0.052044034	-0.075443484	0.06375838	-0.16488227	0.059496094	-0.040591903	0.03768107	-0.07092683	0.09115898	-0.1173954
-0.17577508	0.07997813	-0.082049794	0.08279664	-0.07254814	0.1590163	-0.21255092	0.14054224	-0.14460981	0.0862542	-0.4548186	0.22013378	-0.18028684	0.12266275	-0.09676317	1.0000004	-0.5742324	0.28565165	-0.13580912	0.116055086	-0.4968322	0.2932528	-0.22551921	0.14709876	-0.112669475	0.12277607	-0.14243895	0.13816002	-0.13130397	0.04699728	-0.10704082	0.1288951	-0.08661232	0.18098302	-0.048630428	0.06662628	-0.06254872	0.09507899	-0.10409276	0.13417332
0.14197162	-0.073246785	0.07422726	-0.08442446	0.07459998	-0.13226658	0.19176324	-0.13463733	0.14593273	-0.089972176	0.26499328	-0.24614593	0.16685885	-0.13506573	0.10271207	-0.5742324	1.0000002	-0.5049457	0.15622285	-0.12702335	0.3046005	-0.46250975	0.23421228	-0.16482627	0.120534346	-0.1175031	0.1483619	-0.14790674	0.13750023	-0.049511075	0.0995674	-0.13684294	0.08929626	-0.18877137	0.05109914	-0.067755155	0.06283491	-0.09893918	0.10634908	-0.13711226
-0.21840638	0.10416846	-0.110687375	0.13300648	-0.12469657	0.17232299	-0.264707	0.18066877	-0.25094697	0.14507718	-0.34097683	0.22524859	-0.24517696	0.21694158	-0.1792897	0.28565165	-0.5049457	1.0000004	-0.33898646	0.19925278	-0.2945197	0.26474413	-0.36194295	0.24930623	-0.2050628	0.12779781	-0.16970572	0.1918786	-0.20075361	0.07423291	-0.11555841	0.15114163	-0.11678676	0.24285668	-0.078346245	0.0799945	-0.0760266	0.12459757	-0.14859524	0.17722917
0.10412402	-0.05789492	0.06057053	-0.12774275	0.12546313	-0.08420721	0.12471282	-0.09782393	0.21813972	-0.17032662	0.15071368	-0.10606808	0.12076877	-0.5239696	0.23413895	-0.13580912	0.15622285	-0.33898646	1.0000004	-0.3629987	0.14069675	-0.14053129	0.2389569	-0.5666196	0.2621283	-0.081195526	0.111224055	-0.16596867	0.1877084	-0.07804314	0.071656354	-0.1045649	0.08645333	-0.20990455	0.08050958	-0.054566883	0.050897837	-0.09458478	0.11210498	-0.13538478
-0.100715086	0.055656105	-0.058756605	0.12558755	-0.1298203	0.07977514	-0.11855105	0.09244924	-0.22943443	0.16127594	-0.14105082	0.09722996	-0.11363725	0.23542711	-0.25638047	0.116055086	-0.12702335	0.19925278	-0.3629987	1.0000006	-0.1265822	0.1199438	-0.21701725	0.2788871	-0.7647578	0.073321715	-0.10080077	0.14098956	-0.16411185	0.13734156	-0.06564279	0.09366017	-0.080341116	0.19422174	-0.15064058	0.049890045	-0.046898488	0.086578295	-0.111965925	0.1295834
0.1266956	-0.06460539	0.06556361	-0.081691444	0.07205198	-0.11646126	0.1521743	-0.11007582	0.13957112	-0.0875006	0.2249876	-0.1564919	0.1346597	-0.12984954	0.098704986	-0.4968322	0.3046005	-0.2945197	0.14069675	-0.1265822	1.0000007	-0.65286654	0.25483096	-0.17025177	0.12033787	-0.21888432	0.1970437	-0.17794196	0.1544297	-0.052872177	0.15642498	-0.19041458	0.108850114	-0.21415277	0.054161265	-0.09320839	0.08531085	-0.12202734	0.11674948	-0.15061581
-0.12304504	0.06101277	-0.062988296	0.07714661	-0.06926401	0.10650273	-0.15331645	0.10591421	-0.1362981	0.08309437	-0.21529102	0.1503046	-0.13453564	0.12271057	-0.09585453	0.2932528	-0.46250975	0.26474413	-0.14053129	0.1199438	-0.65286654	1.0000007	-0.38840994	0.16960688	-0.11910003	0.1585344	-0.25078964	0.18173462	-0.15834792	0.050008543	-0.13787605	0.18112946	-0.105049744	0.19071819	-0.0516278	0.08357252	-0.07921716	0.112460695	-0.1067948	0.13132124
