1.0	-0.8690448	0.21750142	-0.07590794	0.066449374	-0.28654006	0.22163025	-0.19298688	0.10264487	-0.095416844	0.09130621	-0.1289704	0.13801189	-0.10564781	0.0903827	-0.10688795	0.10410518	-0.10484539	0.089580156	-0.085288994	0.11010666	-0.10401678	0.07403557	-0.08945784	0.09440847
-0.8690448	0.99999976	-0.30007723	0.06788218	-0.060623806	0.21469994	-0.26423874	0.1788983	-0.09496733	0.08346557	-0.07933168	0.112670265	-0.13176823	0.0936824	-0.08065621	0.089361	-0.09277344	0.09081887	-0.07911187	0.07362838	-0.09609369	0.08831816	-0.064247526	0.07665931	-0.082578205
0.21750142	-0.30007723	0.99999946	-0.17660639	0.1418568	-0.17815968	0.17134912	-0.73357403	0.22763331	-0.20441866	0.12282772	-0.20280741	0.27417988	-0.22274874	0.17335245	-0.15568446	0.16944109	-0.19488806	0.1684724	-0.16134179	0.17671993	-0.18001276	0.13249254	-0.16505353	0.16685227
-0.07590794	0.06788218	-0.17660639	0.99999946	-0.83021396	0.065131955	-0.066516295	0.15231845	-0.3711122	0.27327397	-0.065011516	0.10219678	-0.16631113	0.19214557	-0.21555553	0.07966263	-0.10604586	0.11901284	-0.14165336	0.14096357	-0.115827896	0.10978423	-0.08997381	0.11248668	-0.14742006
0.066449374	-0.060623806	0.1418568	-0.83021396	0.9999996	-0.0611116	0.060979966	-0.1373252	0.25792518	-0.4058513	0.062213268	-0.09889016	0.1473565	-0.18834381	0.20346414	-0.07793961	0.10054228	-0.11649202	0.13129541	-0.14650209	0.110812195	-0.1098723	0.08703457	-0.11233334	0.13798574
-0.28654006	0.21469994	-0.17815968	0.065131955	-0.0611116	0.9999997	-0.8742255	0.15413852	-0.097253606	0.083439335	-0.1795515	0.18134843	-0.15682821	0.09968696	-0.088730216	0.14868258	-0.13944277	0.10873329	-0.09170223	0.0802183	-0.13577212	0.10873308	-0.078186795	0.08786489	-0.09549299
0.22163025	-0.26423874	0.17134912	-0.066516295	0.060979966	-0.8742255	0.9999997	-0.180751	0.09789902	-0.08555737	0.1535896	-0.21660557	0.15316823	-0.10206146	0.087658435	-0.15472533	0.13537301	-0.111434646	0.091427304	-0.08085779	0.12808318	-0.11081476	0.078314975	-0.08960578	0.09346997
-0.19298688	0.1788983	-0.73357403	0.15231845	-0.1373252	0.15413852	-0.180751	0.99999964	-0.31720954	0.18717216	-0.11108256	0.18074961	-0.42902482	0.22310477	-0.1705852	0.13047242	-0.15831001	0.17560968	-0.16390997	0.14239489	-0.15586226	0.15132932	-0.11970221	0.1440486	-0.15168767
0.10264487	-0.09496733	0.22763331	-0.3711122	0.25792518	-0.097253606	0.09789902	-0.31720954	0.99999946	-0.51633054	0.096950755	-0.15855521	0.25591585	-0.5342627	0.27557072	-0.12050072	0.15745622	-0.1925541	0.22961684	-0.21144734	0.1642385	-0.16892348	0.13901597	-0.1858422	0.19294992
-0.095416844	0.08346557	-0.20441866	0.27327397	-0.4058513	0.083439335	-0.08555737	0.18717216	-0.51633054	0.9999991	-0.08708059	0.13657065	-0.22394958	0.2686645	-0.56877977	0.10653673	-0.14523152	0.16373055	-0.20580442	0.23688824	-0.15897302	0.15029003	-0.12527205	0.15704131	-0.23539415
0.09130621	-0.07933168	0.12282772	-0.065011516	0.062213268	-0.1795515	0.1535896	-0.11108256	0.096950755	-0.08708059	0.9999992	-0.5016093	0.18894824	-0.11420819	0.09942251	-0.7624862	0.22523755	-0.1528179	0.11452708	-0.094104886	0.21503128	-0.1646067	0.1076178	-0.11639063	0.11340769
-0.1289704	0.112670265	-0.20280741	0.10219678	-0.09889016	0.18134843	-0.21660557	0.18074961	-0.15855521	0.13657065	-0.5016093	0.99999946	-0.40538388	0.18607906	-0.15882681	0.29856196	-0.52237815	0.24978915	-0.18797722	0.14551847	-0.29011098	0.23100886	-0.17007107	0.17515308	-0.17571726
0.13801189	-0.13176823	0.27417988	-0.16631113	0.1473565	-0.15682821	0.15316823	-0.42902482	0.25591585	-0.22394958	0.18894824	-0.40538388	0.9999996	-0.4245327	0.22200938	-0.23310483	0.27265325	-0.37542376	0.26064053	-0.21192954	0.2427517	-0.25763458	0.20454738	-0.2475359	0.21598442
-0.10564781	0.0936824	-0.22274874	0.19214557	-0.18834381	0.09968696	-0.10206146	0.22310477	-0.5342627	0.2686645	-0.11420819	0.18607906	-0.4245327	0.9999997	-0.34802198	0.13634966	-0.20045997	0.24176186	-0.47923002	0.23476939	-0.19578859	0.19276704	-0.18239136	0.23011951	-0.23105721
0.0903827	-0.08065621	0.17335245	-0.21555553	0.20346414	-0.088730216	0.087658435	-0.1705852	0.27557072	-0.56877977	0.09942251	-0.15882681	0.22200938	-0.34802198	0.99999946	-0.12642574	0.16584115	-0.20176587	0.2413046	-0.5200526	0.18493009	-0.1904974	0.15121943	-0.20381686	0.28023356
-0.10688795	0.089361	-0.15568446	0.07966263	-0.07793961	0.14868258	-0.15472533	0.13047242	-0.12050072	0.10653673	-0.7624862	0.29856196	-0.23310483	0.13634966	-0.12642574	0.99999964	-0.2924282	0.1776315	-0.14294341	0.11657944	-0.36355162	0.19792643	-0.13376041	0.13990071	-0.14694871
0.10410518	-0.09277344	0.16944109	-0.10604586	0.10054228	-0.13944277	0.13537301	-0.15831001	0.15745622	-0.14523152	0.22523755	-0.52237815	0.27265325	-0.20045997	0.16584115	-0.2924282	0.99999946	-0.52821016	0.23226884	-0.16956028	0.27122077	-0.41330925	0.24715003	-0.24957941	0.18930474
-0.10484539	0.09081887	-0.19488806	0.11901284	-0.11649202	0.10873329	-0.111434646	0.17560968	-0.1925541	0.16373055	-0.1528179	0.24978915	-0.37542376	0.24176186	-0.20176587	0.1776315	-0.52821016	0.9999993	-0.43472776	0.19876722	-0.26462615	0.2913961	-0.44148126	0.2966667	-0.2272557
0.089580156	-0.07911187	0.1684724	-0.14165336	0.13129541	-0.09170223	0.091427304	-0.16390997	0.22961684	-0.20580442	0.11452708	-0.18797722	0.26064053	-0.47923002	0.2413046	-0.14294341	0.23226884	-0.43472776	0.9999995	-0.3487025	0.21270873	-0.2556148	0.26911783	-0.5135128	0.24560563
-0.085288994	0.07362838	-0.16134179	0.14096357	-0.14650209	0.0802183	-0.08085779	0.14239489	-0.21144734	0.23688824	-0.094104886	0.14551847	-0.21192954	0.23476939	-0.5200526	0.11657944	-0.16956028	0.19876722	-0.3487025	0.9999996	-0.18875939	0.18039949	-0.15947883	0.20485245	-0.64518285
0.11010666	-0.09609369	0.17671993	-0.115827896	0.110812195	-0.13577212	0.12808318	-0.15586226	0.1642385	-0.15897302	0.21503128	-0.29011098	0.2427517	-0.19578859	0.18493009	-0.36355162	0.27122077	-0.26462615	0.21270873	-0.18875939	0.9999997	-0.539415	0.23859939	-0.27022964	0.2354003
-0.10401678	0.08831816	-0.18001276	0.10978423	-0.1098723	0.10873308	-0.11081476	0.15132932	-0.16892348	0.15029003	-0.1646067	0.23100886	-0.25763458	0.19276704	-0.1904974	0.19792643	-0.41330925	0.2913961	-0.2556148	0.18039949	-0.539415	0.9999997	-0.5122835	0.282651	-0.24242653
0.07403557	-0.064247526	0.13249254	-0.08997381	0.08703457	-0.078186795	0.078314975	-0.11970221	0.13901597	-0.12527205	0.1076178	-0.17007107	0.20454738	-0.18239136	0.15121943	-0.13376041	0.24715003	-0.44148126	0.26911783	-0.15947883	0.23859939	-0.5122835	0.9999998	-0.633831	0.17764497
-0.08945784	0.07665931	-0.16505353	0.11248668	-0.11233334	0.08786489	-0.08960578	0.1440486	-0.1858422	0.15704131	-0.11639063	0.17515308	-0.2475359	0.23011951	-0.20381686	0.13990071	-0.24957941	0.2966667	-0.5135128	0.20485245	-0.27022964	0.282651	-0.633831	0.99999976	-0.24699986
0.09440847	-0.082578205	0.16685227	-0.14742006	0.13798574	-0.09549299	0.09346997	-0.15168767	0.19294992	-0.23539415	0.11340769	-0.17571726	0.21598442	-0.23105721	0.28023356	-0.14694871	0.18930474	-0.2272557	0.24560563	-0.64518285	0.2354003	-0.24242653	0.17764497	-0.24699986	0.99999976
