1.0000001	-0.6230681	0.21848524	-0.094497174	0.10342038	-0.6435513	0.28918716	-0.20368932	0.1262732	-0.12481805	0.17432462	-0.16258039	0.14421311	-0.10474834	0.112827316	-0.20043229	0.12003541	-0.116162084	0.100672014	-0.08417856	0.073498264	-0.08780997	0.08255999	-0.08839145	0.07441659	-0.05822046	0.0878584	-0.06739203	0.074058756	-0.071767345	0.068359524	-0.057198457	0.06536349	-0.061766353	0.05345648	-0.013501098	0.025761336	-0.030263016	0.031132339	-0.043925986	0.014375356	-0.028548028	0.032465663	-0.030763933	0.061797798
-0.6230681	0.9999996	-0.43449748	0.13880515	-0.16079085	0.3100597	-0.4734702	0.26690072	-0.16228214	0.14890748	-0.14291872	0.17280513	-0.17647426	0.1262957	-0.1365686	0.15355815	-0.13539673	0.12686947	-0.117612146	0.097430356	-0.07903202	0.095602855	-0.091927454	0.10032286	-0.08659685	0.062272828	-0.098023295	0.0745483	-0.08476763	0.08161558	-0.07570023	0.062877275	-0.07297855	0.069352396	-0.060458392	0.014933929	-0.028513022	0.033568677	-0.034905404	0.049335614	-0.015923588	0.031505458	-0.036116485	0.034388166	-0.069762066
0.21848524	-0.43449748	0.9999996	-0.3053392	0.22477639	-0.25293395	0.28942883	-0.6704758	0.21277504	-0.21348806	0.123459004	-0.16708715	0.18648282	-0.15650003	0.15304825	-0.14938068	0.124299124	-0.13485157	0.12664312	-0.11220216	0.079311304	-0.10160873	0.09467537	-0.11189446	0.09393106	-0.06385634	0.09926522	-0.07823674	0.09088448	-0.0910576	0.07674641	-0.06529733	0.07530548	-0.07470216	0.06420721	-0.015475532	0.029865004	-0.035376098	0.03705096	-0.052806888	0.016471677	-0.033264372	0.03786347	-0.036724992	0.073251635
-0.094497174	0.13880515	-0.3053392	0.99999934	-0.90041846	0.10689549	-0.12615938	0.1813358	-0.16779253	0.15478133	-0.060357533	0.08496442	-0.112045795	0.10002569	-0.10596318	0.07321736	-0.06663459	0.074997544	-0.078756064	0.0705629	-0.045090333	0.05759057	-0.05413838	0.067319	-0.059125602	0.036335073	-0.057469703	0.045388624	-0.055293307	0.055420622	-0.0443893	0.037775643	-0.04396055	0.04444403	-0.038441394	0.008986825	-0.017397633	0.02067503	-0.021953242	0.031406526	-0.009570654	0.019367643	-0.02215884	0.021717574	-0.043641668
0.10342038	-0.16079085	0.22477639	-0.90041846	0.99999905	-0.1267616	0.13560252	-0.20374237	0.1623131	-0.1967394	0.07035439	-0.0983245	0.12124101	-0.11061791	0.1175517	-0.087305866	0.07608919	-0.08729432	0.08848938	-0.0815514	0.05239067	-0.06738551	0.06261842	-0.07775081	0.06736441	-0.042402275	0.0666251	-0.05291757	0.063496836	-0.064362034	0.05156349	-0.04406835	0.051051937	-0.051720362	0.044528753	-0.010487935	0.020331	-0.024166591	0.025568457	-0.036582123	0.011164793	-0.022682529	0.025872521	-0.02535215	0.05063327
-0.6435513	0.3100597	-0.25293395	0.10689549	-0.1267616	0.99999887	-0.49790645	0.22085656	-0.15383887	0.14185691	-0.30455834	0.20548703	-0.18645737	0.12750086	-0.14051706	0.22921133	-0.1607611	0.14065781	-0.12557842	0.10153359	-0.09226566	0.10612946	-0.102777824	0.106930695	-0.091933146	0.07156767	-0.11024303	0.08261443	-0.091293044	0.086672336	-0.08558773	0.07036059	-0.08117372	0.07520644	-0.06569397	0.016648317	-0.0315667	0.036983967	-0.038068827	0.053554222	-0.017751945	0.034775224	-0.039815784	0.03744879	-0.07612512
0.28918716	-0.4734702	0.28942883	-0.12615938	0.13560252	-0.49790645	0.99999917	-0.4763748	0.1908658	-0.1851333	0.19268997	-0.314755	0.20915167	-0.15625574	0.15780845	-0.21811424	0.18382254	-0.1739906	0.14142011	-0.11807254	0.096505456	-0.12365008	0.116421156	-0.12416489	0.10230318	-0.07681049	0.117651306	-0.09135033	0.101604804	-0.09910572	0.090542376	-0.07634486	0.08767313	-0.083832525	0.072189905	-0.017943088	0.034350067	-0.040454127	0.04178674	-0.05918047	0.019095333	-0.038098875	0.043299634	-0.041318145	0.08264132
-0.20368932	0.26690072	-0.6704758	0.1813358	-0.20374237	0.22085656	-0.4763748	0.9999989	-0.3205801	0.21370123	-0.120453954	0.17646353	-0.2393674	0.17950116	-0.16916203	0.13733059	-0.13420793	0.13777347	-0.13680169	0.11593016	-0.07923108	0.10161296	-0.09693403	0.115059584	-0.09793072	0.06335871	-0.099808015	0.07816717	-0.093471974	0.09237077	-0.07671907	0.06494915	-0.0755332	0.074962854	-0.064774975	0.015362464	-0.02960519	0.035076965	-0.036982123	0.052769627	-0.0163588	0.03286949	-0.037578974	0.03653473	-0.07343476
0.1262732	-0.16228214	0.21277504	-0.16779253	0.1623131	-0.15383887	0.1908658	-0.3205801	0.9999987	-0.6454601	0.10926466	-0.1808122	0.2784705	-0.48406988	0.2913074	-0.13581957	0.14121655	-0.17683217	0.208765	-0.19244115	0.097676225	-0.13261428	0.12442919	-0.17742047	0.14707345	-0.07966954	0.12634231	-0.102961466	0.1343845	-0.13937894	0.09693547	-0.08405378	0.09835396	-0.104661055	0.0894336	-0.019835098	0.038727824	-0.04634179	0.050089367	-0.072561726	0.021093614	-0.04324701	0.049414597	-0.049634226	0.09875043
-0.12481805	0.14890748	-0.21348806	0.15478133	-0.1967394	0.14185691	-0.1851333	0.21370123	-0.6454601	0.9999986	-0.104504585	0.16692089	-0.3023941	0.2969945	-0.5136567	0.1258122	-0.14092311	0.16744903	-0.22476666	0.21585368	-0.10081371	0.12945478	-0.12554908	0.17411119	-0.18174578	0.081225924	-0.13250905	0.105756074	-0.14920147	0.14847286	-0.101574525	0.086771905	-0.10346083	0.11035951	-0.09732196	0.020611634	-0.040197156	0.048186652	-0.053332563	0.077282526	-0.021961307	0.044599246	-0.05170153	0.052348476	-0.10757209
