1.0	-0.42058232	0.22507669	-0.31992188	0.09635171	-0.7575648	0.19574454	-0.17341785	0.14668548	-0.09704462	0.21076177	-0.15254298	0.14250831	-0.1293052	0.0771805	-0.1272926	0.121042386	-0.076845676	0.06234875	-0.09247379	0.11962805	-0.115462095	0.06334865	-0.04935427	0.1330616	-0.07619766	0.06143686	-0.05195903	0.0554318	-0.05856126	0.10963573	-0.06463555	0.05546727	-0.039250817	0.05522707
-0.42058232	1.0000002	-0.69793546	0.3119644	-0.112864286	0.24634737	-0.25115126	0.19210601	-0.17337918	0.101498246	-0.23633792	0.15926729	-0.16309476	0.13558361	-0.083144724	0.1333227	-0.13505834	0.08264866	-0.06918372	0.09429691	-0.13762657	0.12299399	-0.07033623	0.054447744	-0.1559178	0.0860166	-0.06859115	0.05834639	-0.062986456	0.06648464	-0.128355	0.07119954	-0.06323364	0.044602226	-0.06336096
0.22507669	-0.69793546	1.0000004	-0.5856958	0.11250181	-0.19068463	0.17894265	-0.19771217	0.15461038	-0.10634201	0.16875882	-0.12990224	0.13298589	-0.12019128	0.0692996	-0.100015536	0.10123524	-0.06360548	0.052883588	-0.07998267	0.10054474	-0.09346048	0.053162895	-0.04145634	0.114085555	-0.063212566	0.050920382	-0.043378625	0.04661146	-0.049198586	0.093185134	-0.053072564	0.046672247	-0.03296614	0.04663141
-0.31992188	0.3119644	-0.5856958	1.0000004	-0.23819447	0.23634659	-0.2291737	0.21149553	-0.2637521	0.18046075	-0.32268956	0.18489403	-0.20492111	0.18167046	-0.11341542	0.175246	-0.17435384	0.11058483	-0.09383789	0.12606923	-0.18732187	0.16110481	-0.09517444	0.07383159	-0.21934843	0.117021315	-0.09269055	0.07975485	-0.08667033	0.09185094	-0.17691779	0.09604886	-0.0871372	0.061461408	-0.08777789
0.09635171	-0.112864286	0.11250181	-0.23819447	1.0000004	-0.095973045	0.10885337	-0.134446	0.19016293	-0.9165862	0.1077225	-0.10146134	0.109988354	-0.1459486	0.07436844	-0.07048069	0.07235077	-0.049998056	0.04182005	-0.08945405	0.06817778	-0.06803928	0.039999485	-0.03225019	0.079673134	-0.043311685	0.035870604	-0.03105554	0.033096466	-0.035063826	0.062346168	-0.037647378	0.032853547	-0.02331152	0.032654114
-0.7575648	0.24634737	-0.19068463	0.23634659	-0.095973045	1.0000002	-0.26958254	0.18499754	-0.16796201	0.09219472	-0.33357948	0.1770048	-0.17400362	0.1418104	-0.088820696	0.16985828	-0.16237131	0.09657968	-0.07982752	0.10251134	-0.167426	0.14859532	-0.08218935	0.063287474	-0.17918916	0.10439986	-0.08223051	0.068859585	-0.07394753	0.0777832	-0.15436783	0.085534036	-0.07429828	0.0523807	-0.074133284
0.19574454	-0.25115126	0.17894265	-0.2291737	0.10885337	-0.26958254	1.0000002	-0.6517303	0.25970766	-0.11250686	0.19541083	-0.48164222	0.28318477	-0.24036676	0.11816762	-0.16055886	0.18344381	-0.09754218	0.07726233	-0.14220609	0.13380915	-0.15953907	0.0765861	-0.0599261	0.1305417	-0.084326066	0.07185891	-0.058005653	0.06009064	-0.062037073	0.1151611	-0.07546769	0.059460178	-0.0420312	0.057611886
-0.17341785	0.19210601	-0.19771217	0.21149553	-0.134446	0.18499754	-0.6517303	1.0000002	-0.49091005	0.13084243	-0.18640734	0.2746267	-0.36581993	0.25917718	-0.12874347	0.13497935	-0.15618762	0.09192855	-0.075854614	0.14087227	-0.12330982	0.13237365	-0.07315471	0.057433136	-0.12846184	0.077165626	-0.06504132	0.05432127	-0.05703016	0.059141856	-0.10859237	0.06776835	-0.05641195	0.03986642	-0.05512123
0.14668548	-0.17337918	0.15461038	-0.2637521	0.19016293	-0.16796201	0.25970766	-0.49091005	1.0000004	-0.25052834	0.17199987	-0.24763654	0.27936348	-0.60920876	0.19408204	-0.13024765	0.14018239	-0.09896627	0.08377408	-0.23231612	0.1164891	-0.12961832	0.07547434	-0.06329216	0.13266847	-0.074298136	0.06358421	-0.054941427	0.057646714	-0.06076659	0.10318617	-0.06700284	0.0566085	-0.040293105	0.055536807
-0.09704462	0.101498246	-0.10634201	0.18046075	-0.9165862	0.09219472	-0.11250686	0.13084243	-0.25052834	1.0000005	-0.113616355	0.099348605	-0.11433498	0.14103603	-0.07523893	0.07160019	-0.07419624	0.050205044	-0.042562567	0.084626175	-0.070933625	0.06860721	-0.04081767	0.032683413	-0.0830891	0.044778675	-0.0368318	0.031888176	-0.034131486	0.036112953	-0.065178044	0.03847847	-0.033936888	0.024043297	-0.033804756
0.21076177	-0.23633792	0.16875882	-0.32268956	0.1077225	-0.33357948	0.19541083	-0.18640734	0.17199987	-0.113616355	1.0000004	-0.2344353	0.1923344	-0.17417963	0.10744217	-0.58336157	0.27082932	-0.15032691	0.110841855	-0.13545902	0.24989766	-0.28426757	0.11886418	-0.0914312	0.21672016	-0.17002201	0.12873144	-0.100362614	0.10227175	-0.10694888	0.2006778	-0.14070182	0.10188357	-0.072496526	0.09856828
-0.15254298	0.15926729	-0.12990224	0.18489403	-0.10146134	0.1770048	-0.48164222	0.2746267	-0.24763654	0.099348605	-0.2344353	1.0000005	-0.6058869	0.23798516	-0.123625	0.20659705	-0.3807432	0.11739665	-0.0923189	0.13556322	-0.17204165	0.20800975	-0.09400541	0.0704825	-0.14070965	0.10335567	-0.0900657	0.068638645	-0.070214964	0.0703978	-0.1400858	0.09170305	-0.069357164	0.048630282	-0.06586046
0.14250831	-0.16309476	0.13298589	-0.20492111	0.109988354	-0.17400362	0.28318477	-0.36581993	0.27936348	-0.11433498	0.1923344	-0.6058869	1.0000005	-0.4907758	0.17320737	-0.17913659	0.2080097	-0.13392475	0.09973409	-0.2064659	0.14255635	-0.18401475	0.09525381	-0.074929036	0.13845365	-0.09051939	0.079589136	-0.06549257	0.066992365	-0.068516076	0.12028748	-0.08391803	0.06558799	-0.046444353	0.06276928
-0.1293052	0.13558361	-0.12019128	0.18167046	-0.1459486	0.1418104	-0.24036676	0.25917718	-0.60920876	0.14103603	-0.17417963	0.23798516	-0.4907758	1.0000007	-0.36760205	0.12619324	-0.14426756	0.10620025	-0.0995768	0.2529414	-0.11757247	0.12562613	-0.08189728	0.06997169	-0.14050859	0.07411285	-0.06383802	0.05659038	-0.05977791	0.06274195	-0.104341865	0.066577315	-0.05834938	0.041501503	-0.057297774
0.0771805	-0.083144724	0.0692996	-0.11341542	0.07436844	-0.088820696	0.11816762	-0.12874347	0.19408204	-0.07523893	0.10744217	-0.123625	0.17320737	-0.36760205	1.0000007	-0.077047765	0.08253745	-0.07899802	0.074316606	-0.8706981	0.07338762	-0.0780601	0.058948807	-0.0546494	0.12284009	-0.04748134	0.042298876	-0.04134844	0.044441506	-0.050808433	0.066592574	-0.044603463	0.042707715	-0.031075977	0.043173242
-0.1272926	0.1333227	-0.100015536	0.175246	-0.07048069	0.16985828	-0.16055886	0.13497935	-0.13024765	0.07160019	-0.58336157	0.20659705	-0.17913659	0.12619324	-0.077047765	1.0000006	-0.53945464	0.12684424	-0.096151754	0.091971524	-0.4004811	0.29424846	-0.10730123	0.07785366	-0.15009205	0.1868562	-0.13238306	0.08831086	-0.08770674	0.0851247	-0.23367612	0.133633	-0.08737405	0.06070831	-0.0803274
0.121042386	-0.13505834	0.10123524	-0.17435384	0.07235077	-0.16237131	0.18344381	-0.15618762	0.14018239	-0.07419624	0.27082932	-0.3807432	0.2080097	-0.14426756	0.08253745	-0.53945464	1.0000005	-0.15910323	0.10693248	-0.09927841	0.26268724	-0.57736707	0.12300466	-0.08816783	0.14110927	-0.15633528	0.14603661	-0.09353962	0.08904403	-0.08487472	0.18567769	-0.1498103	0.08777688	-0.061071254	0.07880387
-0.076845676	0.08264866	-0.06360548	0.11058483	-0.049998056	0.09657968	-0.09754218	0.09192855	-0.09896627	0.050205044	-0.15032691	0.11739665	-0.13392475	0.10620025	-0.07899802	0.12684424	-0.15910323	1.0000006	-0.6231629	0.091986515	-0.13707292	0.16169122	-0.6082573	0.32586968	-0.17712334	0.092002876	-0.10980861	0.15980437	-0.15927634	0.13080962	-0.12478365	0.110076435	-0.14371364	0.09785232	-0.123428255
0.06234875	-0.06918372	0.052883588	-0.09383789	0.04182005	-0.07982752	0.07726233	-0.075854614	0.08377408	-0.042562567	0.110841855	-0.0923189	0.09973409	-0.0995768	0.074316606	-0.096151754	0.10693248	-0.6231629	1.0000004	-0.092980586	0.098132424	-0.12360231	0.32682213	-0.6650828	0.14251494	-0.06853397	0.08111787	-0.12241299	0.12117789	-0.1084426	0.09006856	-0.08545177	0.101214595	-0.07476044	0.09031559
-0.09247379	0.09429691	-0.07998267	0.12606923	-0.08945405	0.10251134	-0.14220609	0.14087227	-0.23231612	0.084626175	-0.13545902	0.13556322	-0.2064659	0.2529414	-0.8706981	0.091971524	-0.09927841	0.091986515	-0.092980586	1.0000005	-0.09080245	0.092256345	-0.072045125	0.06518146	-0.1703051	0.058300223	-0.051635236	0.0508008	-0.05533351	0.06308955	-0.083040416	0.054093696	-0.0531748	0.03858193	-0.05417794
0.11962805	-0.13762657	0.10054474	-0.18732187	0.06817778	-0.167426	0.13380915	-0.12330982	0.1164891	-0.070933625	0.24989766	-0.17204165	0.14255635	-0.11757247	0.07338762	-0.4004811	0.26268724	-0.13707292	0.098132424	-0.09080245	1.0000004	-0.49384543	0.11663927	-0.08671979	0.15790026	-0.5462646	0.18568219	-0.111135915	0.103689805	-0.10034009	0.30734265	-0.20479327	0.103342764	-0.0723486	0.091966465
-0.115462095	0.12299399	-0.09346048	0.16110481	-0.06803928	0.14859532	-0.15953907	0.13237365	-0.12961832	0.06860721	-0.28426757	0.20800975	-0.18401475	0.12562613	-0.0780601	0.29424846	-0.57736707	0.16169122	-0.12360231	0.092256345	-0.49384543	1.0000004	-0.16888213	0.10890741	-0.16438253	0.22999208	-0.28269705	0.13246338	-0.12482549	0.11039305	-0.29898044	0.21494594	-0.12318672	0.08308162	-0.105534665
0.06334865	-0.07033623	0.053162895	-0.09517444	0.039999485	-0.08218935	0.0765861	-0.07315471	0.07547434	-0.04081767	0.11886418	-0.09400541	0.09525381	-0.08189728	0.058948807	-0.10730123	0.12300466	-0.6082573	0.32682213	-0.072045125	0.11663927	-0.16888213	1.0000004	-0.63253194	0.15050569	-0.082161486	0.11036729	-0.22116178	0.16544846	-0.1354588	0.105661675	-0.11324427	0.1408568	-0.10047887	0.11480949
-0.04935427	0.054447744	-0.04145634	0.07383159	-0.03225019	0.063287474	-0.0599261	0.057433136	-0.06329216	0.032683413	-0.0914312	0.0704825	-0.074929036	0.06997169	-0.0546494	0.07785366	-0.08816783	0.32586968	-0.6650828	0.06518146	-0.08671979	0.10890741	-0.63253194	1.0000005	-0.14479981	0.060591817	-0.08086433	0.1403494	-0.15042724	0.1110094	-0.07997977	0.08142467	-0.11147297	0.07960064	-0.09401271
